,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,000001.SZ,20220425,15.67,15.91,14.78,14.85,16.06,-1.21,-7.5342,1664480.98,2527610.217
1,000002.SZ,20220425,19.6,19.99,18.8,18.83,19.81,-0.98,-4.947,1127800.75,2172308.177
2,000004.SZ,20220425,16.21,16.21,14.78,14.78,16.42,-1.64,-9.9878,31880.0,48709.868
3,000005.SZ,20220425,2.31,2.34,2.19,2.19,2.31,-0.12,-5.1948,237020.61,53661.282
4,000006.SZ,20220425,4.31,4.36,3.98,4.0,4.37,-0.37,-8.4668,345407.63,143023.023
5,000007.SZ,20220425,6.94,7.0,6.67,6.71,7.02,-0.31,-4.416,76288.23,51573.199
6,000008.SZ,20220425,2.34,2.34,2.2,2.2,2.36,-0.16,-6.7797,441878.74,99924.527
7,000009.SZ,20220425,9.1,9.17,8.44,8.44,9.38,-0.94,-10.0213,731806.82,643490.657
8,000010.SZ,20220425,3.14,3.14,2.85,2.85,3.17,-0.32,-10.0946,145291.0,42756.789
9,000011.SZ,20220425,11.02,11.28,10.31,10.32,11.45,-1.13,-9.869,179663.0,191559.755
10,000012.SZ,20220425,6.1,6.11,5.66,5.67,6.18,-0.51,-8.2524,262058.96,153960.954
11,000014.SZ,20220425,9.7,10.43,9.27,9.34,9.83,-0.49,-4.9847,189668.47,186252.955
12,000016.SZ,20220425,4.91,4.92,4.47,4.54,4.97,-0.43,-8.6519,153520.46,71714.054
13,000017.SZ,20220425,3.04,3.04,2.79,2.79,3.03,-0.24,-7.9208,47766.5,13908.443
14,000019.SZ,20220425,7.38,7.79,7.14,7.28,7.42,-0.14,-1.8868,298035.48,224443.657
15,000020.SZ,20220425,8.36,8.36,7.9,7.9,8.4,-0.5,-5.9524,10530.0,8495.476
16,000021.SZ,20220425,10.0,10.01,9.11,9.13,10.11,-0.98,-9.6934,162525.3,153805.992
17,000023.SZ,20220425,10.19,10.19,9.39,9.45,10.33,-0.88,-8.5189,23076.02,22704.51
18,000025.SZ,20220425,12.05,12.2,11.0,11.0,12.22,-1.22,-9.9836,64846.25,74324.604
19,000026.SZ,20220425,9.5,9.59,8.87,8.87,9.86,-0.99,-10.0406,75387.0,68360.194
20,000027.SZ,20220425,5.99,6.06,5.65,5.65,6.06,-0.41,-6.7657,253690.42,148175.807
21,000028.SZ,20220425,28.5,28.5,26.95,26.95,28.66,-1.71,-5.9665,35601.66,98451.721
22,000029.SZ,20220425,7.99,8.12,7.39,7.41,8.15,-0.74,-9.0798,93354.55,71939.992
23,000030.SZ,20220425,5.06,5.12,4.67,4.68,5.18,-0.5,-9.6525,152722.3,74377.477
24,000031.SZ,20220425,4.03,4.19,3.84,3.85,4.11,-0.26,-6.326,355885.31,142196.625
25,000032.SZ,20220425,15.0,15.0,13.7,13.7,15.05,-1.35,-8.9701,40187.24,57219.163
26,000034.SZ,20220425,13.8,13.94,13.02,13.09,14.16,-1.07,-7.5565,89451.86,120511.938
27,000035.SZ,20220425,4.38,4.41,4.06,4.07,4.42,-0.35,-7.9186,246405.38,104082.753
28,000036.SZ,20220425,3.7,3.79,3.53,3.55,3.76,-0.21,-5.5851,141520.45,51459.465
29,000037.SZ,20220425,5.95,5.95,5.4,5.45,5.96,-0.51,-8.557,33267.01,18820.051
30,000038.SZ,20220425,9.1,9.13,8.66,8.76,9.3,-0.54,-5.8065,44464.96,39713.944
31,000039.SZ,20220425,12.5,12.5,11.9,11.92,12.7,-0.78,-6.1417,157094.45,191817.24
32,000040.SZ,20220425,2.99,2.99,2.76,2.76,3.01,-0.25,-8.3056,222445.75,63964.57
33,000042.SZ,20220425,7.71,7.71,7.11,7.15,7.83,-0.68,-8.6845,52461.27,38451.234
34,000045.SZ,20220425,7.02,7.05,6.5,6.61,7.11,-0.5,-7.0323,30592.54,20666.741
35,000046.SZ,20220425,1.58,1.58,1.46,1.47,1.62,-0.15,-9.2593,1145346.7,172949.998
36,000048.SZ,20220425,21.23,21.29,19.35,19.7,21.5,-1.8,-8.3721,42366.13,85816.335
37,000049.SZ,20220425,31.3,31.39,28.89,28.9,32.1,-3.2,-9.9688,81938.69,244622.761
38,000050.SZ,20220425,9.48,9.48,8.92,8.93,9.62,-0.69,-7.1726,123705.0,113370.465
39,000055.SZ,20220425,4.13,4.15,3.92,3.94,4.18,-0.24,-5.7416,95733.96,38550.951
40,000056.SZ,20220425,8.52,8.87,7.99,8.14,8.88,-0.74,-8.3333,317108.0,266382.771
41,000058.SZ,20220425,5.24,5.29,4.75,4.76,5.28,-0.52,-9.8485,94284.01,46867.125
42,000059.SZ,20220425,6.33,6.35,5.99,6.04,6.44,-0.4,-6.2112,174148.55,108032.259
43,000060.SZ,20220425,4.32,4.33,4.05,4.09,4.42,-0.33,-7.4661,685566.18,287280.271
44,000061.SZ,20220425,6.19,6.3,5.92,5.93,6.42,-0.49,-7.6324,402193.79,246382.553
45,000062.SZ,20220425,11.55,11.6,10.6,10.63,11.66,-1.03,-8.8336,63418.27,69904.72
46,000063.SZ,20220425,22.5,22.88,21.71,21.79,22.81,-1.02,-4.4717,485105.75,1079448.514
47,000065.SZ,20220425,6.92,7.17,6.62,6.62,7.35,-0.73,-9.932,281347.33,193601.398
48,000066.SZ,20220425,9.41,9.41,8.69,8.69,9.65,-0.96,-9.9482,541705.73,485823.728
49,000068.SZ,20220425,2.75,2.75,2.54,2.58,2.76,-0.18,-6.5217,108708.0,28618.355
50,000069.SZ,20220425,6.79,7.1,6.55,6.55,6.89,-0.34,-4.9347,783150.56,531817.524
51,000070.SZ,20220425,4.89,4.89,4.44,4.48,4.92,-0.44,-8.9431,70580.38,32825.676
52,000078.SZ,20220425,3.39,3.41,3.16,3.16,3.44,-0.28,-8.1395,342687.92,111734.331
53,000088.SZ,20220425,5.08,5.12,4.82,4.83,5.13,-0.3,-5.848,148321.45,73759.38
54,000089.SZ,20220425,6.71,6.74,6.53,6.53,6.79,-0.26,-3.8292,134964.08,89519.055
55,000090.SZ,20220425,6.18,6.24,5.82,5.84,6.31,-0.47,-7.4485,294558.87,177231.724
56,000096.SZ,20220425,8.79,8.93,8.37,8.53,8.94,-0.41,-4.5861,23746.0,20607.244
57,000099.SZ,20220425,6.9,6.9,6.42,6.45,6.97,-0.52,-7.4605,103425.46,68674.504
58,000100.SZ,20220425,4.37,4.45,4.14,4.15,4.47,-0.32,-7.1588,1877847.17,805706.493
59,000150.SZ,20220425,2.29,2.29,2.09,2.11,2.29,-0.18,-7.8603,211722.23,45917.709
60,000151.SZ,20220425,8.8,9.47,8.02,8.04,8.72,-0.68,-7.7982,217283.12,190008.96
61,000153.SZ,20220425,7.56,7.65,6.95,6.97,7.71,-0.74,-9.5979,65842.01,48169.161
62,000155.SZ,20220425,15.08,15.3,14.59,15.08,15.33,-0.25,-1.6308,410481.61,615633.72
63,000156.SZ,20220425,7.64,7.64,7.19,7.19,7.75,-0.56,-7.2258,130857.29,96893.785
64,000157.SZ,20220425,6.15,6.2,5.87,5.87,6.29,-0.42,-6.6773,469124.13,283998.603
